accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room
5.0,2.0,1.0,2.0,35.667069,139.811231,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.73084,139.76953600000002,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.775351,139.796884,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.669914,139.773412,1.0,0.0,0.0
1.0,1.0,1.0,4.0,35.678433,139.709556,0.0,1.0,0.0
2.0,1.0,1.0,3.0,35.689945,139.7106,1.0,0.0,0.0
5.0,1.0,1.0,1.0,35.717593,139.786734,0.0,0.0,1.0
3.0,1.0,1.0,1.0,35.676472,139.680747,1.0,0.0,0.0
1.0,1.0,2.0,1.0,35.741215999999994,139.764958,0.0,1.0,0.0
3.0,0.0,1.0,1.0,35.64705,139.70346,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.663751,139.721577,1.0,0.0,0.0
2.0,1.0,0.5,2.0,35.692673,139.805355,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.686948,139.715293,0.0,1.0,0.0
1.0,1.0,1.0,2.0,35.702417,139.687548,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.626507000000004,139.735,0.0,1.0,0.0
4.0,1.0,1.0,3.0,35.734199,139.714245,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.704617999999996,139.695295,0.0,1.0,0.0
5.0,2.0,1.0,3.0,35.771977,139.87317099999999,1.0,0.0,0.0
3.0,1.0,0.5,2.0,35.690934999999996,139.804939,0.0,1.0,0.0
1.0,1.0,0.0,5.0,35.664412,139.659964,0.0,1.0,0.0
3.0,2.0,1.0,3.0,35.698964000000004,139.690139,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.674256,139.706511,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.618521,139.63618799999998,0.0,1.0,0.0
5.0,0.0,1.0,1.0,35.686785,139.699433,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.656496999999995,139.775593,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.762425,139.770407,0.0,1.0,0.0
4.0,1.0,1.5,1.0,35.662409999999994,139.73803,1.0,0.0,0.0
4.0,0.0,1.0,2.0,35.663287,139.702147,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.648573999999996,139.6781,1.0,0.0,0.0
3.0,1.0,0.5,1.0,35.730336,139.77115700000002,0.0,0.0,1.0
2.0,1.0,1.0,1.0,35.667246999999996,139.658004,0.0,1.0,0.0
2.0,0.0,1.0,2.0,35.663393,139.697024,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.711932,139.794581,1.0,0.0,0.0
2.0,1.0,1.5,1.0,35.664471999999996,139.662816,0.0,1.0,0.0
4.0,1.0,2.0,1.0,35.715964,139.800398,0.0,1.0,0.0
2.0,1.0,1.0,5.0,35.697027,139.70134299999998,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.729095,139.58388200000002,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.759244,139.747213,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.724034,139.861209,1.0,0.0,0.0
1.0,1.0,2.0,1.0,35.742634,139.76277199999998,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.695601,139.693981,1.0,0.0,0.0
5.0,1.0,1.0,1.0,35.683407,139.78038600000002,1.0,0.0,0.0
2.0,1.0,1.0,4.0,35.691292,139.68641599999998,0.0,1.0,0.0
4.0,2.0,1.0,2.0,35.690478999999996,139.728594,1.0,0.0,0.0
2.0,1.0,2.0,1.0,35.695902000000004,139.697109,0.0,1.0,0.0
2.0,1.0,5.0,4.0,35.747918,139.79937900000002,0.0,0.0,1.0
3.0,0.0,1.0,3.0,35.652437,139.756792,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.696236,139.69532900000002,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.694763,139.692264,1.0,0.0,0.0
5.0,2.0,1.5,6.0,35.627144,139.72206200000002,1.0,0.0,0.0
5.0,1.0,1.0,1.0,35.701436,139.691471,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.701673,139.654707,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.693535,139.82353999999998,0.0,0.0,1.0
5.0,2.0,1.0,3.0,35.647382,139.67801799999998,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.73166,139.717178,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.664914,139.732053,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.630479,139.737864,0.0,1.0,0.0
2.0,1.0,1.0,3.0,35.743701,139.770366,0.0,1.0,0.0
3.0,0.0,1.0,1.0,35.659007,139.69581200000002,1.0,0.0,0.0
3.0,1.0,1.0,3.0,35.698318,139.695965,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.718278000000005,139.715439,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.647131,139.71372,1.0,0.0,0.0
8.0,1.0,1.0,1.0,35.743118,139.78349599999999,0.0,1.0,0.0
5.0,5.0,2.0,1.0,35.714141999999995,139.857637,1.0,0.0,0.0
5.0,2.0,1.0,2.0,35.659162,139.75446100000002,1.0,0.0,0.0
1.0,1.0,1.0,6.0,35.664319,139.73625800000002,0.0,1.0,0.0
2.0,1.0,1.0,3.0,35.652511,139.739018,0.0,1.0,0.0
3.0,1.0,1.0,3.0,35.702016,139.650586,0.0,1.0,0.0
3.0,0.0,1.0,5.0,35.64331,139.734593,1.0,0.0,0.0
5.0,2.0,1.0,1.0,35.657485,139.695475,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.651424,139.70441499999998,0.0,1.0,0.0
3.0,1.0,1.0,2.0,35.657877,139.759252,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.594772,139.708363,0.0,0.0,1.0
4.0,2.0,1.0,4.0,35.69757,139.672554,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.622469,139.71427,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.654769,139.733201,1.0,0.0,0.0
2.0,1.0,0.5,2.0,35.730723,139.699711,0.0,1.0,0.0
2.0,1.0,1.0,5.0,35.684024,139.726151,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.737884,139.780652,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.621542,139.703448,0.0,1.0,0.0
2.0,1.0,2.0,3.0,35.694925,139.708955,0.0,1.0,0.0
3.0,1.0,1.0,1.0,35.692913,139.706492,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.710287,139.80531100000002,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.663354,139.735501,1.0,0.0,0.0
5.0,1.0,1.0,3.0,35.730160999999995,139.717369,1.0,0.0,0.0
1.0,1.0,1.0,3.0,35.649551,139.69191,1.0,0.0,0.0
4.0,0.0,1.0,2.0,35.685001,139.697787,1.0,0.0,0.0
5.0,1.0,1.0,2.0,35.696185,139.757094,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.657881,139.69346399999998,1.0,0.0,0.0
2.0,1.0,2.0,10.0,35.707719,139.724433,0.0,1.0,0.0
5.0,1.0,1.0,1.0,35.698059,139.693337,0.0,0.0,1.0
4.0,1.0,1.0,2.0,35.66444,139.73300600000002,1.0,0.0,0.0
2.0,1.0,2.0,2.0,35.600496,139.734519,0.0,1.0,0.0
2.0,1.0,0.5,4.0,35.758403,139.72051100000002,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.698278,139.789204,0.0,0.0,1.0
2.0,1.0,1.0,2.0,35.779656,139.8639,0.0,1.0,0.0
4.0,1.0,0.0,1.0,35.732178000000005,139.680002,0.0,0.0,1.0
4.0,1.0,1.0,3.0,35.653591999999996,139.69606100000001,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.676268,139.71053799999999,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.652654,139.706072,0.0,0.0,1.0
2.0,1.0,1.0,2.0,35.715270000000004,139.73673,1.0,0.0,0.0
2.0,1.0,1.5,1.0,35.727494,139.774586,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.764066,139.769253,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.73141,139.730435,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.661834999999996,139.693896,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.655566,139.700775,1.0,0.0,0.0
4.0,2.0,1.0,10.0,35.658546,139.69574599999999,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.667254,139.786082,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.677873999999996,139.772141,1.0,0.0,0.0
8.0,2.0,1.0,1.0,35.662486,139.874019,1.0,0.0,0.0
3.0,1.0,1.0,3.0,35.717061,139.79793,1.0,0.0,0.0
3.0,1.0,1.0,3.0,35.653436,139.69964,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.657747,139.69687,1.0,0.0,0.0
5.0,1.0,1.0,2.0,35.648162,139.707978,1.0,0.0,0.0
3.0,2.0,1.5,1.0,35.649944,139.683143,1.0,0.0,0.0
2.0,1.0,1.0,12.0,35.672803,139.667473,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.628993,139.711544,0.0,1.0,0.0
2.0,1.0,1.0,4.0,35.64419,139.732686,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.686516999999995,139.699449,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.663059999999994,139.738769,0.0,1.0,0.0
5.0,2.0,1.0,1.0,35.655495,139.693129,1.0,0.0,0.0
2.0,1.0,1.0,5.0,35.744805,139.752033,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.630736999999996,139.738212,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.681659,139.81440700000002,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.698624,139.712538,1.0,0.0,0.0
2.0,1.0,2.0,2.0,35.730878999999995,139.707018,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.659106,139.69964299999998,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.75029,139.861082,0.0,1.0,0.0
5.0,1.0,1.0,2.0,35.712102,139.80783300000002,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.695665000000005,139.821271,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.654294,139.735333,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.695421,139.694287,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.789021999999996,139.661891,0.0,1.0,0.0
3.0,1.0,1.0,2.0,35.69815,139.752032,0.0,1.0,0.0
2.0,0.0,1.0,1.0,35.736136,139.722941,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.697285,139.707238,1.0,0.0,0.0
4.0,1.0,1.5,2.0,35.709334000000005,139.817386,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.643825,139.714525,1.0,0.0,0.0
2.0,1.0,1.0,14.0,35.724778,139.706384,0.0,1.0,0.0
3.0,1.0,1.0,4.0,35.680135,139.817336,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.622727000000005,139.727206,0.0,1.0,0.0
2.0,0.0,1.0,1.0,35.689572,139.703327,1.0,0.0,0.0
5.0,1.0,1.0,1.0,35.743471,139.723043,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.744549,139.726057,0.0,0.0,1.0
5.0,2.0,1.0,2.0,35.678490999999994,139.70588899999998,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.731,139.72746899999999,0.0,1.0,0.0
5.0,1.0,1.0,2.0,35.709507,139.79351699999998,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.664997,139.729272,1.0,0.0,0.0
4.0,1.0,1.5,5.0,35.704929,139.843261,1.0,0.0,0.0
2.0,1.0,2.0,1.0,35.660103,139.69407900000002,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.659703,139.690969,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.724162,139.712432,1.0,0.0,0.0
4.0,0.0,1.0,1.0,35.654755,139.69198899999998,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.680816,139.680289,0.0,1.0,0.0
5.0,2.0,1.0,1.0,35.691453,139.683822,1.0,0.0,0.0
2.0,0.0,1.0,2.0,35.653659999999995,139.75569099999998,1.0,0.0,0.0
4.0,2.0,1.0,1.0,35.656519,139.706744,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.729269,139.730947,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.658301,139.69171699999998,1.0,0.0,0.0
2.0,0.0,1.0,3.0,35.647571,139.72216799999998,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.65623,139.6941,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.699829,139.685575,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.629874,139.73001200000002,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.672253000000005,139.707846,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.702329999999996,139.708998,1.0,0.0,0.0
5.0,1.0,1.0,1.0,35.685365999999995,139.69800800000002,1.0,0.0,0.0
3.0,1.0,3.0,1.0,35.696090999999996,139.705924,0.0,1.0,0.0
3.0,1.0,1.0,1.0,35.664553999999995,139.717318,1.0,0.0,0.0
4.0,0.0,1.0,1.0,35.677393,139.705088,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.671549,139.669434,0.0,0.0,1.0
1.0,1.0,2.0,3.0,35.706337,139.648216,0.0,1.0,0.0
2.0,0.0,1.0,2.0,35.647405,139.748196,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.63758,139.789248,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.705674,139.782128,1.0,0.0,0.0
4.0,2.0,1.0,2.0,35.725131,139.72243400000002,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.56345,139.719875,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.620356,139.675738,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.735316,139.712184,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.618217,139.725731,0.0,0.0,1.0
2.0,1.0,1.0,1.0,35.657838,139.694889,1.0,0.0,0.0
3.0,2.0,1.0,3.0,35.653088000000004,139.689543,1.0,0.0,0.0
1.0,0.0,1.0,6.0,35.657327,139.715809,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.713844,139.705727,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.666552,139.661641,0.0,1.0,0.0
4.0,1.0,1.5,1.0,35.79336,139.775747,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.73424,139.706439,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.664971,139.874057,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.622454,139.67416,0.0,1.0,0.0
5.0,1.0,1.0,1.0,35.651852000000005,139.685272,1.0,0.0,0.0
1.0,1.0,1.0,1.0,35.699417,139.67472800000002,0.0,1.0,0.0
1.0,1.0,1.0,1.0,35.761452,139.82449499999998,0.0,1.0,0.0
4.0,2.0,1.5,3.0,35.712973,139.818545,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.679322,139.784662,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.688004,139.71051699999998,1.0,0.0,0.0
3.0,1.0,1.0,3.0,35.680972,139.700611,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.653999,139.707277,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.701196,139.705783,1.0,0.0,0.0
2.0,0.0,1.0,2.0,35.725587,139.713548,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.714203000000005,139.813088,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.658359999999995,139.69617,1.0,0.0,0.0
3.0,1.0,2.0,1.0,35.717887,139.755239,0.0,0.0,1.0
3.0,2.0,1.0,3.0,35.701931,139.706068,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.711487,139.797698,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.654925,139.73313000000002,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.651069,139.71190900000002,1.0,0.0,0.0
5.0,1.0,1.0,2.0,35.72654,139.796727,1.0,0.0,0.0
2.0,1.0,1.0,4.0,35.662575,139.725382,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.699158000000004,139.773946,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.660976,139.704834,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.667243,139.767945,1.0,0.0,0.0
2.0,1.0,2.0,1.0,35.593452,139.656841,0.0,1.0,0.0
3.0,1.0,1.0,2.0,35.681851,139.789394,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.655433,139.70041799999998,1.0,0.0,0.0
4.0,2.0,1.0,3.0,35.710015999999996,139.81789799999999,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.642553,139.749479,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.689118,139.702398,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.735251,139.72388600000002,0.0,1.0,0.0
4.0,2.0,1.0,4.0,35.696740000000005,139.673625,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.672663,139.83113500000002,0.0,0.0,1.0
5.0,2.0,1.0,1.0,35.695656,139.820968,1.0,0.0,0.0
4.0,1.0,1.0,7.0,35.690364,139.780679,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.704619,139.72032,0.0,1.0,0.0
2.0,1.0,1.0,4.0,35.658190999999995,139.696113,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.663377000000004,139.73806499999998,1.0,0.0,0.0
3.0,1.0,1.0,3.0,35.626471,139.68843600000002,1.0,0.0,0.0
4.0,2.0,1.0,3.0,35.675702,139.71016799999998,1.0,0.0,0.0
3.0,1.0,1.0,4.0,35.639196000000005,139.657042,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.63152,139.716819,0.0,1.0,0.0
2.0,0.0,1.0,2.0,35.668898999999996,139.706286,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.716228,139.700568,0.0,0.0,1.0
4.0,1.0,1.0,1.0,35.700061,139.657988,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.70293,139.697087,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.735504999999996,139.70992900000002,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.658836,139.696484,1.0,0.0,0.0
1.0,1.0,1.0,3.0,35.651475,139.687878,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.670454,139.691328,0.0,1.0,0.0
2.0,1.0,1.0,5.0,35.716403,139.74959099999998,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.651709000000004,139.71141200000002,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.657416,139.695922,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.690946999999994,139.68782099999999,1.0,0.0,0.0
3.0,1.0,1.0,4.0,35.670297999999995,139.741264,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.644247,139.739251,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.653853000000005,139.712738,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.703392,139.699286,1.0,0.0,0.0
3.0,0.0,1.0,1.0,35.708228000000005,139.635028,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.675367,139.73537,1.0,0.0,0.0
1.0,1.0,0.5,2.0,35.682885,139.782678,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.697293,139.719207,0.0,1.0,0.0
1.0,1.0,1.0,6.0,35.664373,139.736151,0.0,1.0,0.0
2.0,1.0,1.0,3.0,35.694895,139.650459,0.0,0.0,1.0
4.0,1.0,5.0,1.0,35.701346,139.70410800000002,0.0,0.0,1.0
2.0,0.0,1.0,4.0,35.674737,139.709531,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.682738,139.70603899999998,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.729134,139.789613,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.694683000000005,139.69191899999998,1.0,0.0,0.0
2.0,0.0,1.5,3.0,35.694936,139.71114,1.0,0.0,0.0
4.0,2.0,1.0,2.0,35.665259000000006,139.735371,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.642818,139.723373,0.0,1.0,0.0
3.0,1.0,1.0,1.0,35.658443,139.7067,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.636234,139.646242,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.664227000000004,139.652549,0.0,1.0,0.0
1.0,1.0,1.0,1.0,35.694338,139.688747,0.0,1.0,0.0
5.0,1.0,1.0,2.0,35.623813,139.753089,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.660249,139.69447,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.729287,139.68406399999998,0.0,1.0,0.0
2.0,1.0,1.0,3.0,35.66173,139.775942,1.0,0.0,0.0
1.0,1.0,7.0,2.0,35.728977,139.781879,0.0,0.0,1.0
2.0,1.0,1.0,1.0,35.662333000000004,139.707541,1.0,0.0,0.0
1.0,1.0,1.0,5.0,35.693822999999995,139.6759,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.654305,139.687607,1.0,0.0,0.0
3.0,2.0,1.0,3.0,35.670637,139.737073,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.696472,139.707635,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.706967999999996,139.799932,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.659444,139.773929,1.0,0.0,0.0
5.0,0.0,1.0,3.0,35.658632,139.694572,1.0,0.0,0.0
4.0,1.0,1.0,3.0,35.679139,139.68005,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.668595,139.816598,0.0,1.0,0.0
1.0,1.0,1.0,3.0,35.699295,139.7053,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.655062,139.70812800000002,1.0,0.0,0.0
5.0,0.0,1.0,2.0,35.672518,139.76912099999998,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.666964,139.71936100000002,1.0,0.0,0.0
2.0,1.0,1.0,5.0,35.734609000000006,139.716466,0.0,1.0,0.0
3.0,1.0,1.0,1.0,35.625948,139.724823,1.0,0.0,0.0
4.0,1.0,1.0,1.0,35.690265999999994,139.707703,1.0,0.0,0.0
2.0,1.0,2.0,4.0,35.731260999999996,139.836834,0.0,1.0,0.0
1.0,1.0,1.0,1.0,35.741377,139.77070700000002,0.0,0.0,1.0
4.0,1.0,1.0,1.0,35.743449,139.60779499999998,0.0,1.0,0.0
3.0,1.0,1.0,1.0,35.697842,139.797682,0.0,0.0,1.0
2.0,1.0,1.0,7.0,35.651567,139.698148,1.0,0.0,0.0
2.0,1.0,1.5,3.0,35.61472,139.71845,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.641472,139.713355,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.670578000000006,139.651875,0.0,1.0,0.0
1.0,1.0,0.5,3.0,35.656605,139.734646,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.656467,139.70605700000002,1.0,0.0,0.0
3.0,1.0,1.0,2.0,35.689616,139.68449099999998,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.667749,139.69106100000002,1.0,0.0,0.0
2.0,1.0,1.0,3.0,35.62495,139.721405,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.711201,139.79395300000002,0.0,1.0,0.0
4.0,1.0,1.0,1.0,35.691682,139.802349,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.696841,139.693961,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.679899,139.69734,0.0,1.0,0.0
3.0,1.0,1.0,5.0,35.678377000000005,139.680033,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.725421000000004,139.73063,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.651633000000004,139.740953,0.0,0.0,1.0
1.0,1.0,1.0,1.0,35.648369,139.708312,0.0,0.0,1.0
4.0,0.0,1.0,2.0,35.645635999999996,139.70583100000002,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.682533,139.69943700000002,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.726307,139.711802,1.0,0.0,0.0
3.0,1.0,1.0,3.0,35.685691,139.698816,1.0,0.0,0.0
3.0,1.0,2.0,3.0,35.683115,139.681277,0.0,1.0,0.0
5.0,2.0,1.0,1.0,35.696821,139.672529,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.71066,139.793982,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.688635,139.681936,1.0,0.0,0.0
5.0,1.0,1.0,2.0,35.654740999999994,139.754949,1.0,0.0,0.0
5.0,2.0,1.0,3.0,35.690492,139.727856,1.0,0.0,0.0
3.0,1.0,0.5,2.0,35.718654,139.69473,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.733916,139.731644,0.0,1.0,0.0
3.0,1.0,1.0,2.0,35.656967,139.696089,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.598239,139.73001499999998,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.771794,139.79108100000002,0.0,0.0,1.0
5.0,1.0,1.5,1.0,35.720446,139.814435,0.0,0.0,1.0
3.0,1.0,1.0,1.0,35.659236,139.695638,1.0,0.0,0.0
5.0,2.0,1.0,2.0,35.700798,139.70316100000002,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.640498,139.599325,1.0,0.0,0.0
4.0,0.0,1.0,1.0,35.666044,139.70422,1.0,0.0,0.0
3.0,2.0,1.0,1.0,35.653264,139.689898,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.737159000000005,139.71987099999998,1.0,0.0,0.0
4.0,1.0,1.0,2.0,35.682666999999995,139.69901000000002,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.684008,139.69782,1.0,0.0,0.0
2.0,1.0,0.5,3.0,35.742608000000004,139.706088,0.0,1.0,0.0
2.0,1.0,1.0,3.0,35.712389,139.709822,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.702026000000004,139.702948,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.723453000000006,139.732093,0.0,0.0,1.0
5.0,2.0,1.0,2.0,35.735254,139.718925,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.640394,139.74788600000002,0.0,1.0,0.0
4.0,2.0,1.0,3.0,35.628603000000005,139.681721,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.682169,139.654595,0.0,1.0,0.0
2.0,1.0,1.5,3.0,35.636443,139.749492,0.0,1.0,0.0
4.0,1.0,2.0,1.0,35.700721,139.7063,0.0,0.0,1.0
4.0,2.0,1.0,1.0,35.726751,139.70128799999998,1.0,0.0,0.0
3.0,1.0,1.0,1.0,35.755334000000005,139.695806,0.0,0.0,1.0
3.0,1.0,1.0,3.0,35.654112,139.638486,1.0,0.0,0.0
2.0,1.0,1.0,2.0,35.64857,139.736059,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.645767,139.67078700000002,0.0,0.0,1.0
2.0,0.0,1.0,1.0,35.681365,139.646675,1.0,0.0,0.0
2.0,1.0,1.0,1.0,35.631496000000006,139.716522,0.0,1.0,0.0
2.0,1.0,1.0,5.0,35.717626,139.654822,0.0,1.0,0.0
2.0,1.0,1.0,1.0,35.694263,139.705224,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.673252000000005,139.687711,0.0,1.0,0.0
4.0,1.0,1.0,2.0,35.678892,139.680672,1.0,0.0,0.0
1.0,1.0,3.0,1.0,35.695334,139.707,0.0,1.0,0.0
2.0,1.0,1.0,2.0,35.695956,139.691178,1.0,0.0,0.0
4.0,1.0,1.5,1.0,35.791897999999996,139.77756000000002,0.0,1.0,0.0
2.0,0.0,1.0,5.0,35.668346,139.689268,1.0,0.0,0.0
